Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2020-06-08,296.3354187011719,296.52795553104175,293.0621526886974,293.60310815038525,73641200
2020-06-09,294.12579345703125,296.4088145420949,292.81463445829365,293.67650345846687,77479200
2020-06-10,292.4845275878906,295.5927621739855,291.7693627776029,294.70338803982554,95000800
2020-06-11,275.62298583984375,286.2037774527666,275.0728808184363,285.57112869722124,209243600
2020-06-12,278.9238586425781,283.38905659074294,273.7801789307393,282.6188812960742,194678900
2020-06-15,281.52783203125,282.65560386034076,272.07480686820895,273.24841147874247,135782700
2020-06-16,286.946533203125,289.4037909524716,282.0962619316776,289.25708690915724,137627500
2020-06-17,285.7546081542969,288.25769873534205,285.0210879201945,287.96429064170104,83398900
2020-06-18,285.8646240234375,286.34139118127837,283.78331810749904,284.2417577526698,80828700
2020-06-19,284.23095703125,289.5169952642536,282.2878135586834,289.323611161699,135549600
2020-06-22,286.0543212890625,286.45030759053503,282.490388367676,283.6323128106449,74649400
2020-06-23,287.3712158203125,289.6274664668477,286.96601139314646,288.69733429029844,68471200
2020-06-24,280.040771484375,285.95305250280444,278.20816137818287,285.3360276763805,132813500
2020-06-25,283.0429382324219,283.3100111754416,277.45298321689944,279.4697872300513,89468000
2020-06-26,276.3203430175781,282.15896480300063,275.7401905770656,281.9471443823184,127961000
2020-06-29,280.38140869140625,280.51954014109333,275.28875648317745,277.5726328328864,79773300
2020-06-30,283.9730224609375,285.66752892214726,279.79209321079117,279.94863284970944,113394800
2020-07-01,285.9622497558594,287.22392574002134,284.62694111006857,285.08739818187286,72396500
2020-07-02,287.5369873046875,290.7325599973722,286.87392810290646,289.3880053272748,69344200
2020-07-06,291.9757995605469,292.5559799310515,290.6036465664798,291.3495847273951,61713800
2020-07-07,288.96441650390625,292.4086261412663,288.58683836174674,290.43788464051073,82910000
2020-07-08,291.17462158203125,291.2851267804882,287.9698584105039,289.728779659392,54638600
2020-07-09,289.5169677734375,292.0218551502653,286.1095744969354,291.78240850045916,83354200
2020-07-10,292.4731140136719,292.74018697945144,288.02511114921197,289.45251680342045,57550400
2020-07-13,289.9405822753906,297.18817150586733,289.28674115516975,294.8122255722936,102997500
2020-07-14,293.6978454589844,294.47140968902545,287.3251095104662,288.5222862251361,93657000
2020-07-15,296.3961181640625,297.4920078566205,294.0201447735861,296.91182765420047,87196500
2020-07-16,295.42010498046875,295.871343992354,293.85453943512255,294.49919068416483,54622500
2020-07-17,296.2764587402344,297.059241275674,294.4530388686995,296.4238083554755,62774900
2020-07-20,298.6708679199219,299.4168060932532,295.2634745052949,296.0094126786261,56308800
2020-07-21,299.3062744140625,301.07441359288947,298.3208896684092,300.6323928502155,57292200
2020-07-22,301.00994873046875,301.323084234717,298.8366050924752,298.94711028029644,57792900
2020-07-23,297.41845703125,301.35077884843804,296.0555219337203,300.6508750281461,75738000
2020-07-24,295.5029602050781,296.5251615020732,294.0018655257891,295.56743094562876,73766600
2020-07-27,297.6578369140625,297.8328128298591,295.4015862760953,296.19358696402725,48293000
2020-07-28,295.76995849609375,298.04461717526414,295.4752592743561,296.93029101258077,57495000
2020-07-29,299.4076232910156,299.9693955729184,296.60803622504216,296.64488066256155,48454200
2020-07-30,298.33935546875,298.7537780991364,294.36102749576685,296.44227447076116,61861700
2020-07-31,300.69696044921875,300.79827564756755,295.9174124541049,300.1259980165824,84986800
2020-08-03,302.78741455078125,303.55176103880365,301.81124766050027,302.35458371421714,53077900
2020-08-04,303.9569396972656,303.9569396972656,301.93091720834786,301.93091720834786,41917900
2020-08-05,305.84478759765625,306.10267054186585,304.98834417548517,305.2554171505095,42697700
2020-08-06,307.88922119140625,308.00894452980793,304.942312718452,305.264638297825,43679400
2020-08-07,308.1102600097656,308.3957411535914,306.0197668612782,306.922272863609,57308300
2020-08-10,309.0311279296875,309.21529387333,306.62752769620295,308.5614527808773,44282100
2020-08-11,306.480224609375,310.84537688701096,305.7527226498275,310.2099438612299,69601100
2020-08-12,310.7532958984375,311.52686046889016,308.88384116049235,308.91146746286313,53774400
2020-08-13,310.1915283203125,311.49923889521347,309.2706140885454,309.98892606516085,41816100
2020-08-14,310.20074462890625,310.73489061846544,309.07722814860483,309.80475825655594,47260400
2020-08-17,311.1861267089844,311.58211307766084,310.2099598864431,311.2137530113555,35481000
2020-08-18,311.8583984375,312.2820111007127,309.98891563003593,311.58210731482745,38733900
2020-08-19,310.55987548828125,312.7516274630557,309.9981032669653,312.23591780968894,68054200
2020-08-20,311.52685546875,312.0057207368476,308.7088602558769,308.8377736301808,42207800
2020-08-21,312.6319580078125,312.85296841916903,310.85457226958493,311.1953341258538,55106600
2020-08-24,315.79986572265625,315.87352648257695,312.6042927708127,315.06311760311377,48588700
2020-08-25,316.9049987792969,316.9878776871024,315.2013018413242,316.3616627587458,38463400
2020-08-26,320.0820617675781,320.3491065726637,316.9509600227468,317.4942958695916,50790200
2020-08-27,320.7820129394531,322.2278548973866,319.1243787139967,320.94779884525434,58034100
2020-08-28,322.8540954589844,322.9830369399693,320.616280645361,321.80426786042483,48588900
2020-08-31,321.6844787597656,323.517088692937,321.4542502514148,322.64223722364346,66099200
2020-09-01,324.7143859863281,324.8156730688066,321.62009934150035,322.51338733167165,54908700
2020-09-02,329.4109802246094,330.3779287745175,325.47865908576307,326.6206116646277,69540000
2020-09-03,318.07452392578125,328.1953605553692,315.4959476689743,327.7256853866652,148011100
2020-09-04,315.47760009765625,320.3215899223895,308.38654915956926,318.75605256613443,139156300
2020-09-08,306.8577575683594,315.5419982728342,306.5538683027617,310.0809566891278,114465300
2020-09-09,312.91741943359375,315.37624441716423,309.98889114735533,310.8545526760322,91462300
2020-09-10,307.4840087890625,315.4406916483202,306.52625029812896,314.78685053527204,90569500
2020-09-11,307.6405334472656,310.32039660205055,304.8225388111135,309.2613511061483,84680200
2020-09-14,311.6925048828125,313.460671903459,307.7878390132974,310.7992172923929,65605700
2020-09-15,313.2673645019531,314.97103311859536,311.70179927663685,314.1422160421619,52920900
2020-09-16,312.024169921875,315.92883731092843,311.74787878709503,314.50143147881846,82096000
2020-09-17,309.27978515625,310.99269998077335,306.6551743743273,307.1801021515254,91523300
2020-09-18,305.71917724609375,310.19424068358853,303.2412544546544,310.0832931282361,105877900
2020-09-21,302.3165588378906,302.4644982707125,297.4716623333605,301.142326624104,99450800
2020-09-22,305.3955993652344,305.9503654275353,301.2903700074111,303.79605821576513,63612100
2020-09-23,298.3130798339844,306.22765682115056,297.8137877286705,305.95025977750316,93112200
2020-09-24,299.1082458496094,302.15941605078405,295.68721289484193,297.0001579503366,76681300
2020-09-25,303.94390869140625,304.72979648153216,297.38849504638966,298.25759348900306,71069400
2020-09-28,308.99224853515625,309.70418077413325,307.10605558287943,308.09538490645014,64584600
2020-09-29,307.3094787597656,309.52851442541044,306.616028350716,308.78884527571864,51304000
2020-09-30,309.6394958496094,312.78313211808506,307.781039690102,307.97519790754353,104081100
2020-10-01,311.6274108886719,313.1992150632846,309.7504726983646,312.2283956676877,88698700
2020-10-02,308.6686706542969,311.5996670640401,306.2184846303253,306.6900399805022,89431100
2020-10-05,314.142333984375,314.3272371892056,310.6750814573515,310.7213002044158,45713100
2020-10-06,309.6764831542969,316.3706109226611,309.1679640929143,314.28100446334764,90128900
2020-10-07,315.06689453125,315.87129250041943,312.5981986311307,312.62593551915137,56999600
2020-10-08,317.85919189453125,317.9239207082548,316.08394633419226,316.99932011187576,45242500
2020-10-09,320.69769287109375,321.15999312657567,318.8854837702439,319.5049503113114,59528600
2020-10-12,325.85699462890625,327.32710625079835,322.7410950073578,323.23113221465513,80388500
2020-10-13,323.7303771972656,325.8939389787219,322.7687847777624,325.718262626604,73255500
2020-10-14,321.6962585449219,325.39466069842285,320.96584443553525,324.30363883511666,57727900
